Time [s], A0
8.438124,824
8.440848,824
8.443568,826
8.446292,825
8.449008,827
8.451736,828
8.454464,826
8.457184,829
8.45992,829
8.462648,830
8.465372,831
8.468096,831
8.470824,835
8.473544,833
8.476264,833
8.478992,832
8.48172,834
8.484456,834
8.487176,836
8.489896,832
8.492632,835
8.495352,836
8.498072,837
8.5008,837
8.50352,836
8.506232,838
8.508968,838
8.511688,839
8.514412,841
8.517144,839
8.519876,841
8.5226,845
8.525324,843
8.528056,844
8.530768,842
8.533496,844
8.536216,845
8.538944,844
8.541676,844
8.544392,845
8.547112,846
8.549848,848
8.552568,848
8.555292,849
8.558016,849
8.560744,848
8.563464,849
8.566184,850
8.568912,849
8.571632,850
8.574352,863
8.577088,852
8.579808,852
8.582528,852
8.585256,853
8.587976,851
8.590704,854
8.593432,855
8.596152,853
8.598888,855
8.601624,857
8.604344,855
8.607064,858
8.6098,856
8.61252,857
8.61524,856
8.61796,857
8.620692,856
8.62342,858
8.626136,858
8.628872,859
8.6316,860
8.634332,859
8.637064,862
8.639796,861
8.64252,861
8.645248,860
8.647976,862
8.650704,862
8.653432,863
8.656144,864
8.658872,861
8.6616,864
8.664324,864
8.667048,864
8.669776,864
8.672504,863
8.675224,865
8.677952,866
8.68068,866
8.683404,866
8.686128,869
8.688856,868
8.691584,868
8.69432,869
8.697032,868
8.69976,867
8.702488,869
8.705208,868
8.707936,869
8.710676,866
8.7134,868
8.71612,870
8.718856,870
8.721576,870
8.7243,870
8.727032,867
8.729752,875
8.73248,872
8.7352,873
8.737928,875
8.740648,874
8.743376,875
8.746104,874
8.748824,876
8.751548,876
8.754264,872
8.756992,875
8.759728,875
8.762456,875
8.765184,876
8.767912,875
8.77064,877
8.77336,879
8.776088,877
8.778816,878
8.781536,878
8.784272,879
8.787008,879
8.789736,880
8.792464,880
8.795192,881
8.797912,880
8.800648,882
8.803376,879
8.806092,881
8.808828,881
8.81156,882
8.814272,883
8.817008,881
8.819744,883
8.822464,882
8.825184,884
8.82792,882
8.83064,883
8.833368,885
8.836088,883
8.838824,885
8.841544,887
8.844264,885
8.846992,885
8.849724,886
8.85244,886
8.855168,886
8.857904,885
8.860632,885
8.86336,888
8.866088,890
8.868808,889
8.871536,895
8.874256,888
8.876984,889
8.87972,888
8.88244,890
8.88516,889
8.887888,888
8.890608,892
8.893336,891
8.896056,892
8.898784,894
8.901496,894
8.904216,892
8.906944,892
8.909664,894
8.912392,894
8.915104,894
8.917832,895
8.920572,896
8.923296,896
8.926016,895
8.928744,896
8.931464,898
8.934192,897
8.936928,897
8.939656,897
8.942384,898
8.945104,899
8.947824,899
8.950544,899
8.953272,900
8.956,900
8.95872,899
8.961448,901
8.964168,904
8.966888,901
8.969616,904
8.97234,903
8.975068,903
8.9778,903
8.980528,903
8.983248,904
8.985984,903
8.988712,900
8.991432,903
8.99416,904
8.996896,906
8.999624,904
9.002352,901
9.005088,900
9.007816,905
9.010536,905
9.013264,905
9.015984,907
9.018712,905
9.021432,909
9.02416,907
9.026896,906
9.029624,907
9.032348,907
9.035072,908
9.0378,907
9.040528,909
9.043248,908
9.045976,909
9.048704,908
9.05144,910
9.05416,910
9.056888,910
9.059624,910
9.062348,910
9.065072,911
9.067792,910
9.070516,911
9.073244,910
9.075968,912
9.078696,913
9.081424,915
9.084144,912
9.086872,913
9.089608,913
9.092332,915
9.095056,915
9.097792,913
9.10052,913
9.10324,914
9.105968,920
9.108696,916
9.111424,915
9.114152,916
9.11688,916
9.119608,915
9.12234,915
9.125056,918
9.127784,917
9.130512,918
9.13324,917
9.13596,919
9.138688,920
9.141408,919
9.144136,919
9.146872,919
9.149592,919
9.152316,920
9.155048,919
9.157776,919
9.160496,920
9.163216,920
9.165944,923
9.168664,921
9.171392,921
9.174112,922
9.17684,922
9.179576,922
9.1823,922
9.185024,922
9.187764,923
9.19048,922
9.1932,923
9.195936,924
9.198664,925
9.201376,923
9.204104,924
9.206832,924
9.209552,925
9.212284,924
9.215016,926
9.217744,927
9.220472,928
9.2232,924
9.225928,926
9.228656,926
9.231384,927
9.234104,927
9.236836,926
9.239544,928
9.242272,929
9.245,927
9.24772,927
9.250448,928
9.253168,928
9.255896,930
9.258632,928
9.261352,926
9.264072,927
9.266808,927
9.269528,927
9.272248,928
9.274976,928
9.2777,928
9.280424,928
9.283144,928
9.285872,926
9.2886,928
9.291332,930
9.294056,928
9.296784,929
9.299504,930
9.302224,932
9.304952,929
9.30768,930
9.310408,930
9.313136,929
9.315872,930
9.3186,931
9.321324,929
9.324048,932
9.326776,931
9.329504,931
9.332232,932
9.334968,930
9.337696,931
9.340424,932
9.34316,931
9.345888,933
9.348616,931
9.351352,931
9.35408,931
9.356816,932
9.359544,934
9.362272,933
9.365,931
9.367736,934
9.370468,935
9.373192,939
9.375928,933
9.378656,932
9.381376,933
9.384104,934
9.386832,934
9.38956,935
9.39228,934
9.395008,934
9.397744,934
9.400472,935
9.4032,934
9.405936,934
9.408656,935
9.411376,937
9.414096,936
9.416824,936
9.419552,935
9.422292,935
9.42502,935
9.427736,935
9.430464,937
9.433184,936
9.435912,936
9.43864,936
9.441368,936
9.444088,936
9.446824,937
9.449544,937
9.452264,934
9.454992,936
9.457728,937
9.460448,937
9.463176,937
9.465904,938
9.468632,938
9.471372,938
9.474096,936
9.476816,938
9.479544,937
9.482272,936
9.485,939
9.48774,938
9.490472,940
9.493192,939
9.495932,938
9.498664,938
9.501392,939
9.504124,939
9.506856,940
9.509584,939
9.512316,940
9.515048,938
9.517776,939
9.520504,941
9.523232,941
9.525952,941
9.52868,941
9.5314,941
9.53412,940
9.536848,942
9.539568,942
9.542304,941
9.545024,941
9.547752,942
9.55048,941
9.553208,942
9.555932,943
9.558664,942
9.561392,943
9.56412,942
9.566856,943
9.569584,937
9.5723,942
9.575024,942
9.577752,942
9.580472,941
9.583208,942
9.585936,941
9.588664,943
9.591392,942
9.594116,943
9.596848,943
9.599576,940
9.6023,942
9.605024,942
9.607764,943
9.610488,942
9.613208,942
9.61594,943
9.618664,941
9.621392,942
9.62412,943
9.626848,942
9.629568,943
9.632296,943
9.635016,942
9.637744,943
9.640476,943
9.6432,944
9.645928,944
9.648664,944
9.651384,944
9.654104,942
9.656844,943
9.659576,944
9.662308,944
9.665032,943
9.667768,944
9.6705,943
9.673228,943
9.67596,943
9.678688,944
9.68142,943
9.684152,942
9.686876,945
9.689608,944
9.692332,944
9.695056,944
9.697776,944
9.700496,945
9.703216,946
9.705952,944
9.708672,945
9.711392,945
9.71412,944
9.71684,944
9.719552,944
9.72228,944
9.725008,946
9.727736,945
9.730472,945
9.7332,945
9.73592,947
9.738656,944
9.741384,945
9.744104,946
9.74684,946
9.749576,944
9.752304,946
9.755032,947
9.757768,946
9.760488,945
9.763216,946
9.765944,946
9.768672,946
9.7714,946
9.774128,946
9.776856,947
9.779584,946
9.782324,946
9.785048,947
9.787784,946
9.790512,943
9.793232,948
9.795968,948
9.798696,948
9.801424,944
9.804148,948
9.80688,948
9.8096,948
9.812332,947
9.815056,948
9.817784,948
9.820512,949
9.82324,948
9.825968,948
9.828704,947
9.831432,948
9.83416,949
9.836896,948
9.839632,947
9.84236,948
9.845088,948
9.847824,946
9.850544,948
9.853272,946
9.856008,947
9.858728,949
9.861456,947
9.864176,948
9.866912,947
9.869648,947
9.872368,951
9.875096,949
9.877824,948
9.880544,947
9.883264,948
9.886,949
9.88872,948
9.891448,948
9.894168,949
9.896888,949
9.899616,948
9.902348,950
9.905072,949
9.907808,950
9.910536,950
9.913256,950
9.915984,949
9.918712,953
9.92144,950
9.924168,951
9.926888,950
9.929616,951
9.932352,951
9.935076,950
9.9378,950
9.940528,951
9.943248,950
9.945976,950
9.948704,951
9.951424,950
9.954144,951
9.95688,951
9.959608,951
9.962336,951
9.965064,950
9.9678,951
9.970528,950
9.973264,950
9.975992,953
9.97872,951
9.981448,951
9.984168,951
9.986896,951
9.989624,950
9.992348,951
9.995064,951
9.997792,952
10.000512,952
10.003272,959
10.006048,952
10.008808,952
10.011576,952
10.014352,951
10.01712,952
10.019896,952
10.022656,951
10.025424,950
10.028184,952
10.030952,951
10.033728,953
10.036496,953
10.039264,952
10.04204,952
10.044816,952
10.047568,952
10.050332,952
10.053104,952
10.055872,951
10.05864,952
10.061408,953
10.064176,952
10.066952,953
10.06972,953
10.072488,952
10.075256,951
10.078024,952
10.080792,952
10.083552,953
10.086324,952
10.089088,951
10.091864,952
10.09464,952
10.097392,951
10.10016,951
10.102936,956
10.105712,953
10.10848,952
10.111248,952
10.114016,952
10.116792,952
10.11956,952
10.122336,953
10.125104,952
10.12788,952
10.130648,952
10.133416,951
10.136184,952
10.138956,953
10.141736,953
10.144496,951
10.147264,950
10.15004,951
10.152816,962
10.155592,952
10.15836,953
10.16112,952
10.163888,952
10.166664,952
10.169432,951
10.1722,953
10.174976,952
10.177744,954
10.180504,952
10.18328,953
10.186056,950
10.188832,951
10.1916,951
10.194368,951
10.197136,952
10.199904,952
10.20268,952
10.205448,952
10.208208,952
10.210984,952
10.21376,952
10.216532,953
10.219288,952
10.222056,953
10.224832,951
10.2276,951
10.230368,953
10.233136,952
10.235912,950
10.238672,953
10.241448,952
10.2442,953
10.24696,952
10.24972,952
10.25248,952
10.255232,952
10.258,952
10.26076,952
10.26352,953
10.266288,951
10.269056,951
10.271824,952
10.274592,950
10.277372,953
10.280136,951
10.282904,952
10.285672,952
10.28844,952
10.291216,951
10.293984,954
10.29676,952
10.29952,953
10.30228,952
10.305048,953
10.307824,953
10.3106,952
10.313368,952
10.316128,952
10.318904,955
10.321664,952
10.32444,952
10.327208,952
10.329976,952
10.332736,952
10.335496,951
10.338256,952
10.341032,952
10.343816,952
10.346592,952
10.349356,952
10.352128,950
10.354896,952
10.357664,954
10.360432,952
10.3632,952
10.365968,953
10.368736,952
10.371516,953
10.37428,953
10.377048,952
10.379824,951
10.382592,951
10.385356,952
10.38812,952
10.390896,953
10.393672,952
10.39644,953
10.39922,953
10.401984,951
10.40476,952
10.407528,952
10.410308,952
10.41308,952
10.415844,953
10.418616,951
10.42138,953
10.424144,954
10.42692,951
10.429696,952
10.432456,951
10.435224,953
10.438,951
10.440768,946
10.443528,952
10.4463,952
10.449056,952
10.451824,951
10.4546,951
10.457368,953
10.460128,952
10.462896,951
10.465664,952
10.468432,952
10.4712,952
10.473976,952
10.476744,952
10.479512,952
10.48228,953
10.485048,952
10.487824,954
10.490592,952
10.493364,952
10.496128,954
10.49888,951
10.501652,955
10.504416,953
10.507176,950
10.509952,951
10.512728,950
10.515496,952
10.518256,951
10.521032,953
10.5238,952
10.52656,952
10.529332,952
10.532096,954
10.534864,952
10.53764,951
10.540408,949
10.543176,952
10.545948,953
10.548712,952
10.551488,951
10.55424,950
10.557016,951
10.559792,952
10.562568,951
10.565328,953
10.568096,950
10.570868,953
10.573632,952
10.5764,953
10.57916,952
10.581928,951
10.584704,951
10.58748,952
10.590256,951
10.593024,952
10.595792,952
10.59856,952
10.601324,952
10.604096,951
10.606864,953
10.609632,952
10.6124,952
10.615168,952
10.617936,952
10.6207,953
10.623464,952
10.626232,950
10.628992,952
10.63176,952
10.634528,953
10.637296,952
10.640076,951
10.64284,953
10.645608,952
10.648372,952
10.651136,952
10.653904,952
10.656672,952
10.65944,952
10.662208,952
10.664976,952
10.667744,952
10.670512,953
10.673272,952
10.676032,952
10.678792,951
10.681552,952
10.684324,954
10.687096,956
10.689872,952
10.69264,953
10.6954,951
10.69816,951
10.700936,951
10.703704,952
10.70648,952
10.709248,952
10.712016,952
10.714784,953
10.71756,952
10.720332,951
10.723088,951
10.725864,952
10.72864,954
10.7314,953
10.734176,953
10.736948,953
10.73972,952
10.742488,952
10.745264,952
10.748032,952
10.750808,952
10.753576,952
10.756344,953
10.759104,951
10.761884,953
10.764648,953
10.767424,952
10.770176,952
10.772948,953
10.775712,952
10.778472,952
10.781248,952
10.784016,952
10.786784,951
10.789548,953
10.792328,953
10.795088,952
10.797856,951
10.800632,952
10.803392,952
10.806148,953
10.80892,951
10.811688,952
10.814448,952
10.817208,951
10.819984,948
10.822752,946
10.825504,952
10.828272,952
10.831032,953
10.8338,952
10.836568,954
10.83934,952
10.842104,952
10.844872,951
10.847648,952
10.850416,952
10.853184,952
10.855952,951
10.85872,951
10.861492,953
10.864264,952
10.86704,952
10.869808,952
10.872568,950
10.87534,951
10.878104,952
10.880872,952
10.883648,951
10.886408,952
10.88916,955
10.891928,953
10.894696,954
10.897472,952
10.90024,952
10.903016,953
10.905784,953
10.908544,953
10.911316,952
10.914088,952
10.916856,950
10.919632,952
10.9224,952
10.92516,953
10.927928,953
10.930704,952
10.933464,951
10.936232,953
10.939008,948
10.941784,952
10.944552,952
10.947316,952
10.95008,952
10.952848,949
10.955608,949
10.958388,953
10.961144,952
10.963912,952
10.966688,952
10.969456,952
10.972216,952
10.974976,953
10.97776,952
10.98052,951
10.983288,951
10.986064,951
10.988844,953
10.991608,952
10.994376,950
10.997148,953
10.999912,951
11.00268,952
11.005448,956
11.00822,953
11.010984,951
11.013752,952
11.01652,953
11.019296,953
11.022064,954
11.02484,953
11.027608,954
11.030372,952
11.033144,952
11.035912,951
11.03868,952
11.041456,953
11.044228,953
11.046992,952
11.049768,952
11.052536,952
11.055296,954
11.058064,953
11.06084,952
11.063608,951
11.06638,952
11.069144,952
11.071912,951
11.074684,953
11.07744,954
11.080216,951
11.082984,952
11.085744,952
11.088516,953
11.09128,951
11.094056,953
11.096824,952
11.099604,953
11.102368,953
11.105128,951
11.107904,952
11.110672,951
11.113432,953
11.116192,952
11.118968,952
11.121736,952
11.124504,953
11.12728,953
11.130048,953
11.132816,952
11.135592,952
11.138364,947
11.141136,952
11.143904,952
11.146672,952
11.149432,953
11.1522,951
11.154976,957
11.157744,952
11.160512,952
11.163272,952
11.166048,952
11.168824,952
11.171592,950
11.174356,952
11.177124,953
11.179888,952
11.182656,953
11.185424,951
11.188184,952
11.190952,953
11.193736,952
11.196504,951
11.199256,952
11.202032,952
11.2048,948
11.207568,951
11.210348,952
11.213112,952
11.21588,950
11.218648,951
11.221424,952
11.224184,952
11.226952,952
11.22972,950
11.232488,952
11.235256,954
11.238036,950
11.240808,951
11.243576,952
11.24634,952
11.249104,952
11.251872,952
11.25464,952
11.257416,952
11.260184,952
11.262944,952
11.26572,954
11.268488,952
11.271248,952
11.274016,951
11.276792,952
11.27956,952
11.282324,953
11.285088,952
11.287864,951
11.29064,952
11.2934,953
11.296168,952
11.298928,952
11.301696,952
11.304464,952
11.307224,953
11.31,952
11.312784,952
11.315544,952
11.318316,953
11.32108,953
11.323856,952
11.326624,952
11.329392,952
11.33216,951
11.33492,952
11.337688,948
11.340464,953
11.343232,952
11.346,952
11.348768,952
11.351536,952
11.354308,953
11.357072,953
11.35984,953
11.362616,952
11.365392,952
11.368164,953
11.370944,952
11.373716,953
11.37648,952
11.379248,952
11.382016,953
11.384796,953
11.387572,953
11.390348,950
11.39312,952
11.395888,953
11.398664,952
11.401432,951
11.4042,954
11.406968,949
11.409736,952
11.412504,952
11.415264,952
11.41804,953
11.420808,952
11.423568,951
11.426348,950
11.429112,952
11.43188,952
11.434656,951
11.437424,953
11.4402,951
11.442972,953
11.445744,952
11.448512,954
11.45128,954
11.454052,953
11.456824,957
11.4596,953
11.462368,951
11.465136,951
11.467904,952
11.470672,954
11.473448,952
11.476208,953
11.478976,953
11.481752,953
11.48452,949
11.487288,963
11.490056,952
11.492832,953
11.495608,952
11.498372,952
11.501144,953
11.50392,952
11.506696,955
11.509456,952
11.512224,952
11.514992,952
11.517752,952
11.520528,952
11.5233,953
11.526064,952
11.52884,951
11.531608,953
11.534388,952
11.537152,952
11.539932,953
11.542712,952
11.545472,952
11.54824,952
11.551016,951
11.5538,953
11.556564,955
11.559332,952
11.562088,952
11.564848,953
11.567624,952
11.570392,952
11.573164,953
11.575936,951
11.578712,952
11.58148,954
11.58424,952
11.587016,954
11.589788,953
11.592556,953
11.595328,953
11.598088,952
11.600856,952
11.603632,951
11.6064,952
11.609168,951
11.611936,950
11.614696,952
11.617464,952
11.620216,952
11.622988,953
11.625752,953
11.628512,952
11.631284,953
11.634064,952
11.636836,951
11.639608,952
11.642384,953
11.645152,952
11.64792,953
11.650704,951
11.653472,951
11.65624,952
11.659,952
11.661768,951
11.664536,952
11.667308,953
11.67008,952
11.672848,950
11.675616,952
11.678384,953
11.681152,953
11.68392,952
11.68668,952
11.689444,953
11.692216,952
11.694988,953
11.69776,950
11.700528,953
11.703288,952
11.706064,950
11.708844,953
11.711612,953
11.714364,952
11.717128,953
11.719896,952
11.722664,952
11.725432,952
11.728208,952
11.730984,952
11.733752,952
11.73652,950
11.739284,950
11.742048,953
11.744824,952
11.747584,952
11.75036,953
11.753128,950
11.755912,953
11.75868,953
11.76144,954
11.764216,951
11.766984,952
11.769752,952
11.772512,950
11.77528,953
11.778064,953
11.780824,952
11.783592,951
11.786356,952
11.789112,952
11.791888,951
11.794656,953
11.797424,951
11.800192,951
11.80296,952
11.805728,953
11.808496,952
11.811264,952
11.814024,952
11.816792,952
11.819568,952
11.82234,955
11.825112,952
11.827888,953
11.830664,952
11.833432,952
11.8362,953
11.838976,951
11.841744,954
11.844512,951
11.84728,953
11.850056,951
11.852832,950
11.855592,952
11.858364,952
11.86112,952
11.863888,951
11.866664,951
11.869432,952
11.872192,952
11.874972,953
11.877752,951
11.88052,952
11.88328,952
11.886056,952
11.888824,965
11.891584,952
11.894356,951
11.897128,952
11.899896,954
11.902672,953
11.90544,952
11.908208,952
11.910976,952
11.913752,951
11.916512,952
11.91928,953
11.922064,952
11.92484,952
11.927616,951
11.930388,954
11.93316,952
11.935928,951
11.9387,953
11.941472,952
11.94424,952
11.947016,952
11.949784,952
11.95256,952
11.955312,956
11.95808,953
11.960856,952
11.963624,952
11.96638,952
11.969152,952
11.971928,953
11.974712,953
11.97748,952
11.980248,952
11.983016,952
11.985784,952
11.988552,949
11.991312,952
11.99408,951
11.996856,952
11.999632,951
12.0024,950
12.00516,950
12.007936,952
12.010704,950
12.013472,952
12.01624,951
12.019016,953
12.021792,952
12.024556,953
12.027332,952
12.030096,953
12.032864,950
12.035632,952
12.0384,951
12.041168,953
12.043944,952
12.04672,951
12.049488,952
12.052256,953
12.055024,952
12.057792,952
12.060552,951
12.063324,951
12.066096,952
12.068872,951
12.071632,951
12.074408,952
12.077176,951
12.079944,952
12.08272,953
12.085488,951
12.088248,952
12.091024,950
12.093808,952
12.096576,952
12.09934,952
12.102112,952
12.104872,953
12.10764,952
12.110408,952
12.113176,952
12.115944,952
12.11872,954
12.121488,951
12.124256,952
12.127024,951
12.1298,951
12.13256,952
12.135332,952
12.138096,952
12.140864,951
12.14364,953
12.1464,952
12.14916,953
12.15192,952
12.15468,954
12.157456,952
12.160224,952
12.162992,951
12.16576,952
12.168528,951
12.171296,953
12.174064,953
12.17684,953
12.179608,952
12.182372,952
12.185144,949
12.187912,952
12.19068,953
12.193456,952
12.196224,952
12.198992,951
12.20176,951
12.204528,951
12.207296,951
12.210064,952
12.21284,950
12.215616,953
12.218396,952
12.221156,953
12.223928,953
12.226704,952
12.229464,952
12.232232,952
12.235,954
12.237776,952
12.240552,952
12.243336,953
12.246104,952
12.248864,951
12.251632,951
12.2544,952
12.257168,953
12.259944,953
12.26272,952
12.265488,951
12.268248,951
12.271028,948
12.273792,953
12.27656,952
12.27934,952
12.282104,951
12.28488,951
12.287656,951
12.290432,946
12.293192,952
12.295952,950
12.29872,951
12.30148,949
12.304248,950
12.307024,949
12.3098,950
12.31256,949
12.315332,947
12.3181,949
12.320864,949
12.323632,947
12.326408,947
12.329176,946
12.331944,946
12.33472,946
12.337488,945
12.340256,945
12.343024,946
12.3458,946
12.348568,945
12.351332,946
12.354096,944
12.356864,945
12.359632,943
12.362408,944
12.365168,944
12.367944,949
12.37072,941
12.373488,944
12.376256,942
12.379024,943
12.3818,941
12.384568,940
12.38734,943
12.390104,943
12.39288,942
12.395648,942
12.398408,941
12.401184,940
12.403952,937
12.40672,942
12.409488,941
12.412256,941
12.415024,940
12.417792,941
12.42056,940
12.423336,938
12.426096,939
12.428856,939
12.431616,937
12.434388,939
12.437164,938
12.439928,939
12.442696,938
12.445456,938
12.448224,936
12.451,938
12.45376,934
12.456528,936
12.459304,936
12.462072,936
12.46484,935
12.467608,932
