seconds, T0, T1, T2, T3, T4, T5, BAT, 
39.817, 25.173, 26.446, 25.969, 26.207, 25.889, 25.013, 4.1795, 
39.826, 25.093, 26.526, 25.809, 25.889, 25.730, 25.173, 4.1747, 
39.840, 25.411, 26.366, 25.809, 26.207, 25.730, 25.013, 4.1811, 
39.848, 25.013, 26.685, 25.969, 26.128, 25.889, 25.013, 4.1779, 
39.856, 25.173, 26.605, 25.809, 25.969, 25.650, 25.173, 4.1763, 
39.865, 25.013, 26.526, 25.889, 25.889, 25.730, 25.491, 4.1811, 
39.873, 25.093, 26.287, 25.889, 26.207, 25.809, 25.173, 4.1731, 
39.881, 25.252, 26.446, 25.889, 26.048, 25.969, 24.775, 4.1779, 
39.890, 25.252, 26.366, 26.128, 25.889, 25.491, 25.173, 4.1763, 
39.898, 25.013, 26.207, 25.809, 25.730, 25.809, 25.173, 4.1779, 
39.911, 25.173, 26.446, 25.969, 25.889, 25.730, 25.013, 4.1747, 
39.920, 25.013, 26.685, 25.889, 26.048, 25.809, 25.093, 4.1795, 
39.928, 25.013, 26.446, 25.889, 26.207, 25.889, 25.252, 4.1795, 
39.936, 25.013, 26.605, 25.809, 25.969, 25.809, 25.013, 4.1747, 
39.945, 24.775, 26.366, 26.048, 26.366, 25.730, 25.252, 4.1715, 
39.953, 25.013, 26.207, 25.809, 25.969, 25.809, 25.173, 4.1795, 
39.961, 25.013, 26.366, 25.969, 25.889, 25.730, 24.934, 4.1747, 
39.970, 25.173, 26.685, 26.128, 25.969, 25.809, 24.775, 4.1795, 
39.983, 25.093, 26.287, 25.730, 25.969, 25.730, 25.013, 4.1795, 
39.992, 25.173, 26.366, 25.969, 25.650, 25.730, 25.252, 4.1779, 
40.000, 25.252, 26.366, 25.969, 25.969, 25.730, 25.093, 4.1731, 
40.008, 25.093, 26.526, 25.889, 25.889, 25.809, 25.173, 4.1795, 
40.017, 25.252, 26.446, 25.809, 26.048, 25.889, 25.252, 4.1795, 
40.025, 24.854, 26.924, 25.809, 25.730, 25.650, 25.093, 4.1795, 
40.033, 25.093, 26.366, 26.048, 25.809, 25.730, 24.854, 4.1779, 
40.047, 25.173, 26.526, 25.809, 26.207, 25.571, 25.013, 4.1795, 
40.056, 25.252, 26.366, 25.969, 25.969, 25.730, 25.332, 4.1795, 
40.064, 24.854, 26.764, 25.969, 25.889, 25.730, 25.252, 4.1795, 
40.072, 25.173, 26.446, 25.969, 25.969, 25.809, 25.252, 4.1763, 
40.081, 24.934, 26.446, 25.889, 25.730, 25.889, 25.173, 4.1763, 
40.089, 24.854, 26.526, 25.969, 26.128, 25.889, 25.332, 4.1715, 
40.097, 24.695, 26.287, 25.730, 26.207, 25.809, 24.934, 4.1763, 
40.106, 24.934, 26.446, 25.969, 25.730, 25.571, 25.332, 4.1731, 
40.120, 25.013, 26.605, 25.969, 26.207, 25.571, 25.252, 4.1795, 
40.128, 25.013, 26.526, 25.730, 25.730, 25.411, 25.013, 4.1731, 
40.136, 25.013, 26.446, 25.889, 25.889, 25.411, 25.173, 4.1811, 
40.145, 24.775, 26.446, 25.730, 25.889, 25.730, 25.093, 4.1747, 
40.153, 24.934, 26.207, 25.889, 25.889, 25.730, 25.252, 4.1779, 
40.161, 25.173, 26.207, 25.889, 26.048, 25.730, 25.013, 4.1763, 
40.170, 24.775, 26.366, 25.730, 25.969, 25.809, 25.013, 4.1779, 
40.178, 25.013, 26.526, 25.809, 25.730, 26.048, 25.173, 4.1827, 
40.192, 25.491, 26.287, 25.889, 26.048, 25.650, 25.013, 4.1779, 
40.200, 25.173, 26.685, 25.889, 25.809, 25.889, 25.093, 4.1747, 
40.209, 24.934, 26.207, 25.809, 25.969, 25.809, 25.173, 4.1747, 
40.217, 25.013, 26.366, 25.969, 26.048, 25.730, 25.093, 4.1763, 
40.225, 25.173, 26.526, 25.889, 26.048, 25.571, 25.332, 4.1795, 
40.234, 24.934, 26.366, 25.889, 26.128, 25.730, 25.173, 4.1795, 
40.242, 25.093, 26.366, 26.605, 25.809, 25.650, 25.013, 4.1747, 
40.250, 25.013, 26.526, 25.969, 25.730, 25.889, 25.173, 4.1747, 
40.264, 25.093, 26.366, 25.889, 25.730, 25.650, 25.252, 4.1779, 
40.273, 25.332, 26.366, 25.809, 25.969, 25.809, 25.252, 4.1747, 
40.281, 24.615, 26.605, 25.969, 25.809, 25.809, 25.411, 4.1715, 
40.289, 24.934, 26.366, 26.048, 26.048, 25.491, 25.173, 4.1731, 
40.298, 25.252, 26.446, 26.287, 25.969, 25.571, 25.252, 4.1747, 
40.306, 25.173, 26.685, 26.366, 25.889, 25.730, 25.173, 4.1795, 
40.314, 25.173, 26.526, 25.969, 25.889, 25.889, 25.013, 4.1811, 
40.328, 24.775, 26.366, 25.889, 25.889, 25.809, 25.252, 4.1795, 
40.337, 25.571, 26.446, 25.969, 25.969, 25.809, 25.252, 4.1715, 
40.345, 25.173, 26.366, 26.207, 26.128, 25.730, 25.093, 4.1763, 
40.353, 25.013, 26.526, 26.048, 25.889, 25.730, 25.013, 4.1859, 
40.362, 25.252, 26.844, 25.730, 25.809, 25.491, 24.934, 4.1763, 
40.370, 24.854, 26.446, 26.207, 26.048, 25.730, 25.332, 4.1699, 
40.378, 25.332, 26.446, 25.969, 25.969, 25.650, 25.252, 4.1763, 
40.387, 25.252, 26.366, 25.889, 25.730, 25.650, 25.252, 4.1763, 
40.401, 25.093, 26.526, 25.809, 25.809, 25.650, 25.252, 4.1747, 
40.409, 25.173, 26.446, 25.889, 26.207, 25.809, 25.013, 4.1763, 
40.418, 25.173, 27.162, 25.730, 25.889, 25.889, 25.173, 4.1731, 
40.426, 25.093, 26.446, 25.809, 25.889, 25.730, 25.491, 4.1747, 
40.434, 25.093, 26.446, 26.526, 25.969, 25.730, 24.934, 4.1731, 
40.443, 24.934, 26.446, 26.048, 25.730, 25.809, 25.013, 4.1747, 
40.451, 25.252, 26.446, 25.889, 26.128, 25.730, 25.093, 4.1747, 
40.459, 25.173, 26.605, 26.287, 25.809, 25.332, 25.173, 4.1827, 
40.473, 25.093, 26.287, 25.650, 26.207, 25.730, 25.252, 4.1763, 
40.482, 25.013, 26.526, 26.048, 26.048, 25.809, 25.252, 4.1779, 
40.490, 25.252, 26.526, 25.889, 26.128, 25.889, 25.013, 4.1843, 
40.498, 25.013, 26.605, 25.969, 26.048, 25.730, 25.013, 4.1795, 
40.507, 25.013, 26.526, 25.889, 25.969, 25.730, 25.252, 4.1795, 
40.515, 25.571, 26.446, 25.809, 25.809, 25.332, 25.332, 4.1843, 
40.523, 25.252, 26.526, 25.969, 26.048, 25.889, 25.332, 4.1747, 
40.532, 24.934, 26.287, 25.809, 26.207, 25.889, 25.173, 4.1763, 
40.546, 25.093, 26.844, 25.969, 25.969, 25.889, 25.093, 4.1779, 
40.554, 25.013, 26.366, 26.048, 25.969, 25.650, 25.013, 4.1779, 
40.562, 25.411, 26.287, 25.889, 26.128, 25.969, 25.252, 4.1779, 
40.571, 25.013, 26.446, 25.809, 25.650, 25.730, 25.093, 4.1811, 
40.579, 25.093, 26.446, 26.366, 25.889, 25.730, 25.093, 4.1715, 
40.606, 24.775, 26.685, 25.571, 25.809, 25.969, 24.934, 4.1763, 
40.618, 25.332, 26.287, 25.889, 25.650, 25.650, 25.252, 4.1763, 
40.632, 24.695, 26.207, 25.730, 26.048, 25.491, 25.013, 4.1763, 
40.641, 25.252, 26.605, 25.809, 26.605, 25.809, 25.491, 4.1779, 
40.649, 25.013, 26.207, 26.048, 26.207, 25.889, 25.411, 4.1779, 
40.657, 25.173, 26.366, 25.889, 25.969, 25.969, 25.173, 4.1731, 
40.666, 25.093, 26.446, 25.730, 25.889, 25.650, 25.173, 4.1779, 
40.674, 25.093, 26.526, 25.889, 25.730, 25.571, 25.093, 4.1747, 
40.682, 24.934, 26.446, 25.809, 25.809, 25.809, 25.093, 4.1747, 
40.691, 25.013, 26.685, 25.969, 26.048, 25.730, 25.252, 4.1747, 
40.706, 25.013, 26.526, 25.889, 25.730, 25.809, 25.093, 4.1779, 
40.715, 25.013, 26.287, 25.969, 26.128, 25.650, 25.173, 4.1795, 
40.723, 25.252, 26.446, 26.048, 25.809, 25.571, 25.093, 4.1763, 
40.731, 25.252, 26.446, 25.809, 26.048, 25.730, 25.252, 4.1747, 
40.740, 25.093, 26.207, 25.730, 26.128, 25.809, 25.013, 4.1747, 
40.748, 25.332, 26.605, 25.969, 25.809, 25.809, 25.093, 4.1795, 
40.756, 25.332, 26.526, 25.889, 26.048, 25.730, 25.093, 4.1731, 
40.765, 25.013, 26.446, 26.048, 26.128, 25.650, 25.093, 4.1795, 
40.779, 25.093, 26.446, 25.730, 26.128, 25.650, 25.173, 4.1763, 
40.787, 25.093, 26.287, 25.730, 26.048, 25.889, 25.013, 4.1811, 
40.796, 25.173, 26.526, 25.809, 25.809, 25.571, 25.093, 4.1731, 
40.804, 25.332, 26.605, 25.969, 25.730, 25.491, 25.093, 4.1795, 
40.812, 25.013, 26.446, 25.571, 25.889, 25.969, 25.093, 4.1763, 
40.821, 25.013, 27.242, 25.809, 25.969, 25.650, 25.332, 4.1859, 
40.829, 25.093, 26.207, 26.128, 26.048, 25.650, 25.252, 4.1811, 
40.837, 25.013, 26.685, 25.650, 25.730, 25.809, 25.332, 4.1763, 
40.851, 25.013, 26.207, 25.889, 25.730, 25.730, 25.173, 4.1811, 
40.859, 25.013, 26.366, 25.969, 25.969, 25.809, 25.252, 4.1747, 
40.868, 25.332, 26.526, 25.969, 26.048, 25.969, 25.411, 4.1763, 
40.876, 25.093, 26.207, 26.128, 26.128, 25.650, 25.093, 4.1715, 
40.884, 25.411, 26.526, 26.048, 26.048, 25.491, 25.332, 4.1843, 
40.893, 25.093, 26.446, 25.889, 25.889, 26.287, 25.173, 4.1779, 
40.901, 25.093, 26.446, 26.128, 25.809, 25.809, 25.173, 4.1763, 
40.915, 24.695, 26.526, 25.969, 25.809, 25.809, 25.173, 4.1795, 
40.923, 25.411, 26.446, 25.969, 25.889, 25.650, 25.252, 4.1747, 
40.932, 25.332, 26.526, 25.730, 25.969, 25.889, 25.411, 4.1747, 
40.940, 25.093, 26.605, 25.730, 25.730, 25.809, 24.934, 4.1811, 
40.948, 25.173, 26.446, 25.650, 25.889, 25.889, 25.252, 4.1827, 
40.957, 25.332, 26.526, 25.969, 25.650, 25.889, 24.854, 4.1779, 
40.965, 24.934, 26.446, 25.809, 26.128, 25.809, 25.013, 4.1699, 
40.973, 25.809, 26.526, 26.128, 26.048, 25.889, 24.934, 4.1715, 
40.987, 24.934, 26.446, 25.969, 25.889, 25.809, 25.252, 4.1747, 
40.996, 24.934, 26.446, 26.048, 26.207, 25.650, 25.173, 4.1779, 
41.004, 25.093, 26.844, 26.048, 25.969, 25.809, 24.934, 4.1763, 
41.012, 25.093, 26.446, 26.048, 26.048, 25.730, 25.252, 4.1827, 
41.021, 25.252, 26.446, 25.889, 26.128, 25.969, 25.252, 4.1827, 
41.029, 25.093, 26.526, 26.207, 25.969, 25.889, 25.332, 4.1795, 
41.037, 25.252, 26.764, 26.048, 25.889, 25.730, 25.173, 4.1763, 
41.046, 25.173, 26.366, 25.809, 26.128, 25.809, 25.093, 4.1795, 
41.074, 24.934, 26.685, 25.889, 26.128, 25.969, 25.252, 4.1731, 
41.082, 25.093, 26.366, 25.730, 25.889, 25.730, 24.934, 4.1731, 
41.090, 25.173, 26.685, 25.730, 25.809, 25.650, 25.173, 4.1747, 
41.099, 24.854, 26.207, 26.366, 26.048, 25.650, 25.252, 4.1779, 
41.107, 25.491, 26.526, 25.730, 25.969, 25.650, 25.332, 4.1795, 
41.115, 25.093, 26.526, 25.730, 25.889, 25.889, 25.411, 4.1779, 
41.124, 25.491, 26.446, 25.889, 25.889, 25.650, 25.332, 4.1779, 
41.132, 25.173, 26.366, 25.889, 25.969, 25.889, 25.013, 4.1747, 
41.146, 25.013, 26.526, 26.128, 25.969, 25.730, 25.173, 4.1747, 
41.154, 24.934, 26.526, 25.969, 25.889, 25.650, 25.013, 4.1795, 
41.162, 25.173, 26.446, 25.889, 26.048, 25.730, 25.173, 4.1747, 
41.171, 25.093, 26.526, 25.889, 25.969, 25.889, 25.013, 4.1811, 
41.179, 25.093, 26.526, 25.889, 25.809, 25.969, 25.252, 4.1747, 
41.187, 25.411, 26.526, 25.809, 25.889, 25.730, 25.252, 4.1827, 
41.196, 24.775, 26.446, 26.048, 25.969, 26.207, 25.173, 4.1763, 
41.210, 25.093, 26.287, 25.969, 26.128, 25.650, 24.934, 4.1779, 
41.218, 24.934, 26.446, 26.048, 25.889, 25.889, 25.013, 4.1763, 
41.226, 25.332, 26.446, 25.889, 25.969, 25.571, 25.411, 4.1795, 
41.235, 25.013, 26.366, 26.207, 25.889, 25.730, 25.252, 4.1747, 
41.243, 25.252, 26.446, 26.048, 26.207, 25.809, 24.854, 4.1763, 
41.251, 25.013, 26.287, 25.889, 25.969, 25.969, 25.093, 4.1843, 
41.260, 25.252, 26.446, 26.207, 25.969, 25.730, 25.173, 4.1731, 
41.268, 25.013, 26.446, 25.889, 25.809, 25.730, 25.252, 4.1731, 
41.282, 25.093, 26.526, 25.809, 26.128, 25.730, 25.013, 4.1747, 
41.291, 25.093, 26.605, 25.969, 26.287, 25.650, 25.093, 4.1747, 
41.299, 25.093, 26.446, 25.650, 25.969, 25.809, 25.173, 4.1779, 
41.307, 25.093, 26.207, 26.048, 25.969, 25.889, 25.093, 4.1715, 
41.316, 25.173, 26.446, 25.889, 25.969, 25.650, 25.252, 4.1731, 
41.324, 25.013, 26.685, 25.969, 26.128, 25.809, 25.332, 4.1731, 
41.332, 25.173, 26.366, 25.650, 26.048, 25.889, 25.093, 4.1747, 
41.341, 25.093, 26.366, 25.969, 25.969, 25.730, 25.332, 4.1763, 
41.355, 25.013, 26.446, 26.048, 26.128, 25.730, 25.332, 4.1763, 
41.363, 25.093, 26.526, 25.889, 25.969, 25.730, 25.093, 4.1795, 
41.371, 25.013, 26.207, 25.969, 25.889, 25.889, 25.173, 4.1763, 
41.380, 25.252, 26.446, 25.730, 26.048, 25.969, 25.093, 4.1763, 
41.388, 25.013, 26.526, 25.889, 26.048, 25.730, 25.491, 4.1779, 
41.396, 25.093, 26.287, 25.969, 26.128, 25.809, 25.173, 4.1779, 
41.405, 25.173, 26.366, 25.809, 25.969, 25.571, 25.093, 4.1779, 
41.413, 25.093, 26.605, 25.889, 25.809, 25.650, 25.650, 4.1795, 
41.427, 25.332, 26.764, 26.207, 26.048, 25.969, 25.411, 4.1763, 
41.435, 24.934, 26.366, 25.889, 25.889, 25.730, 25.252, 4.1779, 
41.444, 25.093, 26.526, 26.128, 26.048, 25.889, 25.093, 4.1731, 
41.452, 25.173, 26.605, 25.889, 26.128, 25.730, 25.173, 4.1747, 
41.460, 25.013, 26.605, 25.969, 25.969, 25.730, 25.093, 4.1763, 
41.469, 25.013, 26.446, 26.128, 25.969, 25.730, 25.093, 4.1731, 
41.477, 25.093, 26.526, 26.048, 25.969, 25.730, 25.252, 4.1763, 
41.491, 24.854, 26.526, 26.128, 26.048, 25.809, 25.093, 4.1795, 
41.499, 25.491, 26.526, 25.969, 25.969, 25.650, 25.173, 4.1747, 
41.508, 24.934, 26.685, 25.730, 25.889, 25.650, 25.093, 4.1763, 
41.516, 25.173, 26.764, 25.889, 25.889, 25.650, 24.934, 4.1747, 
41.524, 25.252, 26.366, 26.128, 26.128, 25.809, 24.615, 4.1779, 
41.533, 25.093, 26.605, 25.809, 25.969, 25.571, 25.332, 4.1779, 
41.541, 25.332, 26.526, 25.969, 25.730, 25.491, 24.934, 4.1779, 
41.549, 25.093, 26.685, 25.889, 26.048, 25.571, 25.013, 4.1699, 
41.563, 25.332, 26.446, 25.809, 26.048, 25.730, 25.252, 4.1763, 
41.571, 25.173, 26.526, 25.730, 26.128, 25.650, 25.332, 4.1795, 
41.580, 24.934, 26.685, 26.207, 26.048, 26.048, 25.093, 4.1747, 
41.588, 25.252, 26.526, 25.809, 25.889, 25.730, 25.093, 4.1779, 
41.596, 25.093, 26.526, 26.048, 25.969, 25.809, 25.173, 4.1747, 
41.605, 25.013, 26.366, 25.889, 25.889, 25.571, 25.252, 4.1811, 
41.613, 25.013, 26.207, 25.809, 25.969, 25.889, 25.252, 4.1715, 
41.621, 25.013, 26.526, 25.969, 25.730, 26.366, 25.332, 4.1779, 
41.636, 25.013, 26.366, 25.730, 26.128, 25.809, 25.252, 4.1779, 
41.644, 25.093, 26.685, 26.048, 25.969, 25.491, 25.173, 4.1747, 
41.652, 25.252, 26.366, 26.207, 26.048, 25.969, 25.571, 4.1747, 
41.661, 25.093, 26.366, 25.969, 26.128, 25.969, 25.332, 4.1699, 
41.669, 25.093, 26.366, 25.730, 25.969, 25.889, 25.013, 4.1795, 
41.677, 24.854, 26.526, 25.809, 25.969, 25.969, 25.013, 4.1747, 
41.685, 25.252, 26.366, 25.889, 26.048, 25.491, 25.093, 4.1747, 
41.694, 25.013, 26.605, 25.730, 25.969, 25.730, 25.093, 4.1811, 
41.708, 25.491, 26.526, 25.969, 26.048, 25.571, 25.332, 4.1779, 
41.716, 25.013, 26.526, 26.207, 25.969, 25.889, 25.332, 4.1763, 
41.724, 25.093, 26.526, 25.730, 25.969, 25.889, 25.411, 4.1715, 
41.733, 24.854, 26.287, 25.809, 25.730, 25.889, 25.013, 4.1795, 
41.741, 25.093, 26.605, 26.128, 26.048, 25.730, 25.173, 4.1779, 
41.749, 25.173, 26.446, 26.048, 25.969, 25.571, 25.173, 4.1795, 
41.758, 25.013, 26.446, 25.809, 26.207, 25.889, 25.093, 4.1763, 
41.766, 25.252, 26.446, 25.969, 26.128, 25.491, 25.173, 4.1779, 
41.780, 25.173, 26.526, 25.889, 26.128, 25.730, 25.252, 4.1763, 
41.788, 25.332, 26.366, 25.969, 26.207, 25.889, 25.093, 4.1811, 
41.797, 25.173, 26.526, 25.809, 26.446, 25.969, 25.093, 4.1763, 
41.805, 25.571, 26.526, 25.889, 25.809, 26.048, 25.013, 4.1747, 
41.813, 25.252, 26.366, 25.809, 25.809, 25.969, 24.934, 4.1763, 
41.822, 25.173, 26.685, 25.889, 25.969, 25.650, 25.252, 4.1811, 
41.830, 25.173, 26.526, 26.128, 25.969, 25.809, 25.013, 4.1763, 
41.844, 25.332, 26.446, 26.207, 26.128, 25.571, 25.332, 4.1763, 
41.852, 25.411, 25.969, 25.889, 25.889, 25.730, 24.854, 4.1747, 
41.861, 25.093, 26.526, 25.889, 25.889, 25.809, 25.013, 4.1731, 
41.869, 25.093, 26.605, 26.128, 25.969, 25.809, 25.173, 4.1715, 
41.877, 24.934, 26.526, 25.969, 25.969, 25.969, 25.332, 4.1747, 
41.886, 24.934, 26.605, 25.889, 26.048, 25.809, 25.332, 4.1795, 
41.894, 25.173, 26.287, 25.889, 25.969, 25.650, 25.093, 4.1795, 
41.902, 24.934, 26.446, 25.889, 26.128, 25.730, 24.934, 4.1747, 
41.916, 25.093, 26.526, 25.969, 25.809, 25.571, 25.013, 4.1747, 
41.925, 25.013, 26.605, 25.809, 25.889, 25.730, 25.013, 4.1747, 
41.933, 25.173, 26.605, 25.650, 25.889, 25.571, 25.093, 4.1811, 
41.941, 25.252, 26.526, 26.128, 25.969, 25.730, 25.252, 4.1763, 
41.950, 25.093, 26.446, 25.889, 25.969, 25.809, 25.173, 4.1779, 
41.958, 25.173, 26.605, 25.969, 25.969, 25.969, 25.093, 4.1763, 
41.966, 25.332, 26.526, 25.809, 26.048, 25.889, 25.173, 4.1715, 
41.975, 24.854, 26.207, 25.809, 25.889, 25.730, 25.013, 4.1763, 
41.989, 25.252, 26.366, 26.048, 25.969, 25.889, 25.332, 4.1763, 
41.997, 25.252, 26.526, 25.969, 25.889, 25.730, 25.093, 4.1747, 
42.005, 25.013, 26.526, 26.446, 26.128, 25.650, 25.013, 4.1763, 
42.014, 25.093, 26.446, 26.526, 25.969, 25.809, 25.013, 4.1763, 
42.022, 25.093, 26.685, 25.809, 26.048, 25.571, 25.332, 4.1747, 
42.030, 24.934, 26.685, 25.889, 25.969, 25.809, 25.571, 4.1747, 
42.039, 24.934, 26.605, 25.889, 26.287, 25.809, 25.252, 4.1779, 
42.047, 25.093, 26.207, 25.889, 25.809, 25.650, 25.093, 4.1715, 
42.061, 25.173, 26.526, 25.889, 25.969, 25.969, 25.093, 4.1779, 
42.069, 25.093, 26.366, 26.446, 25.889, 25.809, 25.093, 4.1763, 
42.078, 24.854, 26.446, 25.889, 26.207, 25.650, 25.093, 4.1811, 
42.086, 25.173, 26.446, 26.128, 26.048, 25.650, 25.173, 4.1779, 
42.094, 25.332, 26.685, 26.048, 25.889, 25.571, 25.013, 4.1827, 
42.103, 25.013, 26.526, 25.969, 25.969, 25.889, 24.854, 4.1843, 
42.111, 25.173, 26.366, 25.969, 26.207, 25.730, 25.252, 4.1731, 
42.125, 25.013, 26.287, 25.889, 25.809, 25.650, 25.173, 4.1763, 
42.133, 25.093, 26.605, 25.730, 25.889, 25.571, 24.934, 4.1779, 
42.142, 25.173, 26.366, 25.809, 25.730, 25.730, 25.491, 4.1779, 
42.150, 25.093, 26.366, 25.889, 26.605, 25.969, 25.173, 4.1827, 
42.158, 25.093, 26.287, 26.048, 26.048, 25.730, 25.093, 4.1779, 
42.167, 25.013, 26.287, 25.889, 25.969, 25.491, 25.173, 4.1747, 
42.175, 25.013, 26.287, 25.809, 25.969, 25.730, 25.013, 4.1731, 
42.183, 25.013, 26.446, 26.048, 26.048, 25.730, 25.252, 4.1747, 
42.197, 25.173, 26.366, 25.969, 25.969, 25.889, 24.854, 4.1795, 
42.205, 25.093, 26.287, 25.969, 25.889, 25.809, 24.854, 4.1779, 
42.214, 25.093, 26.366, 25.969, 26.048, 25.730, 25.093, 4.1779, 
42.222, 25.093, 26.366, 25.969, 26.287, 25.889, 25.252, 4.1811, 
42.230, 25.173, 26.366, 25.969, 25.969, 25.809, 25.332, 4.1811, 
42.239, 25.013, 26.446, 25.730, 25.969, 25.650, 25.252, 4.1747, 
42.247, 25.173, 26.526, 25.889, 26.128, 25.809, 25.013, 4.1779, 
42.255, 25.013, 26.844, 25.889, 26.048, 25.491, 25.173, 4.1731, 
42.269, 24.854, 26.287, 25.889, 26.048, 25.809, 25.013, 4.1779, 
42.277, 25.252, 26.366, 26.128, 25.650, 25.969, 25.093, 4.1763, 
42.286, 25.013, 26.446, 25.730, 25.889, 25.889, 25.173, 4.1747, 
42.294, 25.173, 26.446, 25.969, 26.207, 25.650, 25.332, 4.1715, 
42.302, 24.854, 26.526, 25.809, 26.207, 26.287, 25.173, 4.1795, 
42.311, 24.934, 26.446, 25.809, 25.889, 25.809, 25.013, 4.1763, 
42.319, 24.854, 26.446, 25.730, 25.889, 25.730, 25.173, 4.1779, 
42.327, 24.854, 27.162, 25.809, 25.969, 25.491, 25.093, 4.1747, 
42.341, 25.013, 26.446, 25.809, 25.809, 26.128, 25.093, 4.1811, 
42.350, 25.252, 26.446, 25.969, 25.969, 25.650, 25.730, 4.1715, 
42.358, 25.013, 26.446, 25.889, 26.048, 25.650, 25.093, 4.1747, 
42.366, 25.093, 26.605, 25.809, 25.889, 25.809, 25.013, 4.1763, 
42.375, 25.093, 26.605, 26.526, 25.969, 25.650, 25.013, 4.1747, 
42.383, 25.013, 26.685, 26.048, 25.969, 25.650, 25.093, 4.1747, 
42.391, 25.013, 26.605, 25.889, 25.889, 25.889, 24.934, 4.1731, 
42.405, 25.013, 26.366, 25.571, 26.128, 25.889, 25.093, 4.1715, 
42.414, 25.332, 26.446, 26.048, 26.128, 25.571, 25.252, 4.1859, 
42.422, 25.013, 26.446, 25.969, 26.048, 25.889, 25.013, 4.1779, 
42.430, 25.571, 26.366, 25.969, 25.889, 25.889, 25.013, 4.1747, 
42.438, 25.093, 26.446, 26.048, 26.048, 25.889, 25.093, 4.1811, 
42.447, 24.775, 26.605, 25.889, 26.366, 25.730, 24.934, 4.1747, 
42.455, 25.252, 26.446, 25.809, 25.969, 25.650, 25.013, 4.1763, 
42.464, 25.173, 26.446, 26.128, 26.128, 25.730, 25.252, 4.1874, 
42.477, 25.173, 26.526, 25.730, 26.128, 25.571, 25.093, 4.1795, 
42.486, 25.093, 26.605, 25.889, 26.128, 25.809, 25.093, 4.1747, 
42.494, 24.854, 26.764, 25.889, 25.969, 25.730, 25.013, 4.1811, 
42.503, 25.093, 26.446, 25.889, 25.730, 25.730, 25.252, 4.1763, 
42.511, 25.093, 26.366, 25.969, 26.128, 25.650, 25.013, 4.1747, 
42.519, 25.013, 26.685, 26.128, 25.889, 25.571, 25.332, 4.1747, 
42.527, 25.571, 26.446, 25.889, 26.048, 25.730, 25.093, 4.1779, 
42.536, 24.775, 26.526, 26.048, 26.048, 25.809, 25.093, 4.1715, 
42.550, 25.093, 26.366, 25.809, 25.730, 25.730, 25.013, 4.1779, 
42.558, 24.775, 26.366, 26.287, 25.809, 25.730, 25.173, 4.1779, 
42.566, 25.013, 26.526, 25.969, 26.048, 25.730, 24.934, 4.1747, 
42.575, 25.093, 26.844, 25.889, 26.446, 25.730, 25.252, 4.1843, 
42.584, 24.934, 26.526, 25.969, 25.889, 25.571, 25.013, 4.1795, 
42.592, 24.934, 26.287, 25.730, 25.969, 25.571, 25.013, 4.1747, 
42.600, 25.013, 26.446, 26.128, 25.730, 25.650, 25.093, 4.1763, 
42.609, 25.013, 26.366, 26.048, 25.809, 25.809, 25.332, 4.1715, 
42.623, 25.093, 26.446, 25.969, 25.969, 25.650, 25.411, 4.1779, 
42.631, 24.934, 26.366, 25.969, 25.809, 25.809, 25.173, 4.1747, 
42.639, 25.013, 26.526, 25.889, 26.048, 25.730, 25.013, 4.1827, 
42.648, 25.093, 26.526, 25.889, 26.048, 25.730, 24.934, 4.1795, 
42.656, 24.934, 26.526, 25.809, 26.048, 25.730, 25.332, 4.1779, 
42.664, 25.093, 26.605, 25.809, 25.889, 25.809, 25.013, 4.1779, 
42.673, 25.093, 26.207, 26.048, 25.809, 25.650, 25.252, 4.1747, 
42.687, 24.695, 26.605, 25.889, 26.128, 25.730, 25.411, 4.1827, 
42.695, 24.934, 26.366, 25.969, 25.889, 25.730, 25.093, 4.1795, 
42.703, 25.173, 26.287, 25.969, 26.128, 25.809, 25.411, 4.1779, 
42.712, 25.013, 26.685, 25.889, 26.048, 25.730, 25.173, 4.1747, 
42.720, 25.013, 26.366, 25.969, 25.969, 25.571, 25.173, 4.1747, 
42.728, 25.332, 26.446, 25.809, 26.048, 25.491, 25.013, 4.1779, 
42.737, 24.934, 26.287, 25.650, 25.969, 25.889, 25.173, 4.1811, 
42.745, 25.093, 26.366, 25.809, 26.128, 25.730, 25.093, 4.1779, 
42.759, 25.411, 26.287, 25.969, 25.889, 25.809, 25.013, 4.1763, 
42.767, 25.013, 26.526, 25.889, 26.128, 25.969, 25.173, 4.1747, 
42.776, 25.013, 26.924, 25.969, 25.889, 25.730, 25.093, 4.1779, 
42.784, 25.173, 26.446, 25.889, 25.969, 25.809, 25.332, 4.1747, 
42.792, 25.173, 26.446, 26.048, 25.889, 25.571, 24.854, 4.1747, 
42.801, 25.093, 26.526, 26.048, 25.969, 25.889, 25.173, 4.1779, 
42.809, 24.934, 26.366, 25.969, 26.128, 25.730, 25.173, 4.1779, 
42.817, 25.093, 26.446, 26.048, 26.048, 25.650, 25.252, 4.1731, 
42.831, 24.934, 26.287, 25.889, 25.730, 25.730, 25.173, 4.1795, 
42.840, 25.173, 26.605, 25.730, 26.048, 25.809, 25.013, 4.1763, 
42.848, 25.173, 26.685, 25.730, 25.889, 25.571, 25.093, 4.1811, 
42.856, 25.173, 26.446, 26.048, 26.048, 25.650, 25.093, 4.1795, 
