Munged Temp Data File

microseconds, seconds, light, USB, T1, T2, BAT, 
184279690, 184.28, 48.91, 4.0043, 24.20, 25.20, 4.1461, 
184321702, 184.32, 48.82, 4.0075, 24.12, 25.20, 4.1476, 
184369702, 184.37, 48.82, 3.9821, 23.88, 25.20, 4.1413, 
184411703, 184.41, 48.77, 4.0043, 24.36, 25.20, 4.1461, 
184453703, 184.45, 48.77, 4.0059, 24.36, 25.20, 4.1461, 
184495700, 184.50, 48.67, 4.0028, 24.36, 25.20, 4.1461, 
184537698, 184.54, 48.74, 4.0059, 24.20, 25.30, 4.1429, 
184579699, 184.58, 48.74, 3.9980, 24.20, 25.30, 4.1492, 
184621703, 184.62, 48.72, 4.0059, 24.36, 25.20, 4.1461, 
184663702, 184.66, 48.72, 3.9980, 24.28, 25.20, 4.1445, 
184705703, 184.71, 48.67, 3.9980, 24.51, 25.20, 4.1413, 
184752702, 184.75, 48.69, 3.9852, 24.36, 25.20, 4.1492, 
184794699, 184.79, 48.69, 4.0028, 24.04, 25.20, 4.1429, 
184836702, 184.84, 48.74, 4.0028, 24.28, 25.20, 4.1445, 
184878697, 184.88, 48.72, 4.0043, 24.20, 25.20, 4.1492, 
184920702, 184.92, 48.72, 4.0043, 24.36, 25.20, 4.1445, 
184962699, 184.96, 48.67, 3.9996, 24.20, 25.20, 4.1476, 
185004699, 185.00, 48.72, 4.0012, 24.20, 25.20, 4.1429, 
185046703, 185.05, 48.69, 4.0075, 24.12, 25.20, 4.1476, 
185088699, 185.09, 48.77, 4.0091, 24.20, 25.20, 4.1476, 
185135698, 185.14, 48.72, 3.9852, 24.20, 25.20, 4.1476, 
185177703, 185.18, 48.67, 3.9996, 24.36, 25.20, 4.1524, 
185219699, 185.22, 48.69, 4.0075, 24.20, 25.20, 4.1508, 
185261699, 185.26, 48.62, 3.9996, 24.20, 25.20, 4.1492, 
185303702, 185.30, 48.62, 4.0091, 24.36, 25.20, 4.1461, 
185345702, 185.35, 48.72, 4.0059, 24.36, 25.20, 4.1476, 
185387693, 185.39, 48.67, 4.0091, 24.28, 25.20, 4.1461, 
185429699, 185.43, 48.62, 4.0059, 24.20, 25.30, 4.1445, 
185471703, 185.47, 48.69, 4.0091, 24.28, 25.20, 4.1397, 
185519702, 185.52, 48.64, 3.9884, 24.12, 25.20, 4.1476, 
185561702, 185.56, 48.67, 3.9964, 24.36, 25.30, 4.1461, 
185603702, 185.60, 48.67, 4.0075, 23.96, 25.20, 4.1445, 
185645701, 185.65, 48.69, 4.0043, 24.36, 25.20, 4.1461, 
185687702, 185.69, 48.69, 4.0028, 24.36, 25.20, 4.1476, 
185729697, 185.73, 48.67, 4.0043, 24.04, 25.20, 4.1508, 
185771699, 185.77, 48.69, 4.0028, 24.20, 25.20, 4.1445, 
185813700, 185.81, 48.74, 4.0075, 24.20, 25.20, 4.1445, 
185855689, 185.86, 48.67, 4.0075, 24.20, 25.20, 4.1429, 
185903703, 185.90, 48.77, 3.9773, 24.12, 25.20, 4.1461, 
185945698, 185.95, 48.77, 4.0012, 24.20, 25.30, 4.1461, 
185987703, 185.99, 48.74, 4.0043, 23.96, 25.30, 4.1524, 
186029703, 186.03, 48.77, 4.0028, 24.12, 25.20, 4.1413, 
186071702, 186.07, 48.77, 4.0059, 24.28, 25.20, 4.1461, 
186113704, 186.11, 48.74, 4.0012, 24.28, 25.20, 4.1476, 
186155689, 186.16, 48.74, 4.0059, 24.20, 25.20, 4.1413, 
186197690, 186.20, 48.74, 4.0091, 24.20, 25.20, 4.1461, 
186257693, 186.26, 48.79, 3.9789, 23.88, 25.20, 4.1476, 
186299689, 186.30, 48.67, 4.0043, 24.20, 25.20, 4.1476, 
186341689, 186.34, 48.72, 4.0059, 24.20, 25.20, 4.1476, 
186383704, 186.38, 48.72, 4.0075, 24.36, 25.20, 4.1492, 
186425699, 186.43, 48.79, 4.0059, 24.20, 25.20, 4.1476, 
186467700, 186.47, 48.77, 4.0043, 24.20, 25.20, 4.1461, 
186509705, 186.51, 48.84, 4.0059, 24.12, 25.20, 4.1508, 
186551704, 186.55, 48.94, 4.0059, 24.12, 25.20, 4.1461, 
186593704, 186.59, 48.94, 4.0012, 24.12, 25.20, 4.1508, 
186641693, 186.64, 48.84, 3.9757, 24.12, 25.20, 4.1461, 
186683704, 186.68, 48.82, 4.0075, 24.28, 25.20, 4.1476, 
186725697, 186.73, 48.79, 4.0012, 24.04, 25.20, 4.1413, 
186767693, 186.77, 48.84, 3.9980, 24.12, 25.20, 4.1476, 
186809703, 186.81, 48.86, 4.0012, 23.96, 25.20, 4.1461, 
186851704, 186.85, 48.82, 4.0028, 24.12, 25.20, 4.1476, 
186893702, 186.89, 48.86, 4.0043, 23.96, 25.20, 4.1461, 
186935701, 186.94, 48.86, 4.0043, 24.28, 25.20, 4.1445, 
186977693, 186.98, 48.77, 4.0075, 24.28, 25.20, 4.1445, 
187025701, 187.03, 48.86, 3.9789, 24.43, 25.20, 4.1461, 
187067705, 187.07, 48.89, 4.0091, 24.28, 25.20, 4.1461, 
187109700, 187.11, 48.89, 4.0043, 24.20, 25.20, 4.1492, 
187151703, 187.15, 48.89, 4.0028, 24.28, 25.20, 4.1461, 
187193702, 187.19, 48.82, 4.0075, 24.36, 25.20, 4.1445, 
187235704, 187.24, 48.84, 4.0059, 24.12, 25.20, 4.1461, 
187277690, 187.28, 48.89, 4.0028, 24.20, 25.20, 4.1476, 
187319690, 187.32, 48.86, 4.0012, 24.20, 25.20, 4.1445, 
187361701, 187.36, 48.79, 4.0043, 24.36, 25.20, 4.1429, 
187409700, 187.41, 48.91, 3.9789, 24.20, 25.20, 4.1445, 
187451693, 187.45, 48.91, 4.0075, 24.12, 25.20, 4.1492, 
187493703, 187.49, 48.91, 4.0043, 24.12, 25.20, 4.1492, 
187535700, 187.54, 48.82, 4.0043, 24.20, 25.20, 4.1461, 
187577704, 187.58, 48.86, 4.0012, 24.28, 25.20, 4.1445, 
187619703, 187.62, 48.84, 4.0075, 24.28, 25.30, 4.1476, 
187661690, 187.66, 48.82, 4.0028, 24.20, 25.20, 4.1461, 
187703704, 187.70, 48.89, 4.0043, 24.12, 25.20, 4.1445, 
187745699, 187.75, 48.86, 4.0043, 24.04, 25.30, 4.1429, 
187793700, 187.79, 48.82, 3.9821, 24.20, 25.20, 4.1524, 
187835705, 187.84, 48.96, 3.9996, 24.43, 25.20, 4.1445, 
187877704, 187.88, 48.79, 4.0043, 24.12, 25.20, 4.1445, 
187919701, 187.92, 48.79, 4.0028, 23.96, 25.20, 4.1476, 
187961699, 187.96, 48.79, 4.0043, 24.20, 25.20, 4.1413, 
188003703, 188.00, 48.82, 4.0028, 23.96, 25.20, 4.1445, 
188045701, 188.05, 48.77, 4.0043, 24.28, 25.20, 4.1461, 
188087699, 188.09, 48.67, 3.9964, 24.20, 25.20, 4.1476, 
188129697, 188.14, 48.72, 4.0075, 24.20, 25.20, 4.1429, 
188177701, 188.18, 48.69, 3.9821, 24.20, 25.20, 4.1445, 
188219693, 188.22, 48.69, 4.0043, 24.36, 25.20, 4.1476, 
188261699, 188.26, 48.77, 4.0075, 24.20, 25.20, 4.1461, 
188303704, 188.30, 48.69, 4.0059, 24.36, 25.20, 4.1445, 
188345704, 188.35, 48.67, 4.0028, 24.36, 25.20, 4.1476, 
188387704, 188.39, 48.72, 4.0075, 23.96, 25.20, 4.1476, 
188429705, 188.43, 48.72, 4.0091, 24.12, 25.20, 4.1461, 
188471704, 188.47, 48.72, 4.0059, 24.12, 25.20, 4.1492, 
188519700, 188.52, 48.72, 3.9789, 23.88, 25.20, 4.1492, 
188561699, 188.56, 48.64, 4.0059, 24.20, 25.20, 4.1492, 
188603699, 188.60, 48.72, 4.0012, 24.20, 25.20, 4.1461, 
188645700, 188.65, 48.67, 4.0059, 24.20, 25.20, 4.1524, 
188687704, 188.69, 48.67, 4.0075, 24.28, 25.20, 4.1492, 
188729693, 188.73, 48.74, 3.9996, 24.43, 25.20, 4.1429, 
188771701, 188.77, 48.64, 4.0012, 24.36, 25.20, 4.1413, 
188813700, 188.81, 48.62, 4.0043, 24.04, 25.20, 4.1429, 
188855699, 188.86, 48.64, 4.0075, 24.04, 25.20, 4.1397, 
188903705, 188.90, 48.60, 3.9789, 24.28, 25.20, 4.1445, 
188945705, 188.95, 48.67, 4.0028, 24.43, 25.20, 4.1445, 
188987697, 188.99, 48.64, 4.0028, 24.20, 25.20, 4.1461, 
189029698, 189.03, 48.72, 4.0043, 24.20, 25.20, 4.1429, 
189071703, 189.07, 48.60, 4.0075, 24.28, 25.20, 4.1429, 
189113689, 189.11, 48.72, 4.0028, 24.04, 25.20, 4.1429, 
189155693, 189.16, 48.74, 3.9964, 24.36, 25.20, 4.1461, 
189197699, 189.20, 48.67, 4.0091, 24.04, 25.20, 4.1492, 
189239704, 189.24, 48.67, 4.0043, 24.36, 25.20, 4.1445, 
189287701, 189.29, 48.77, 3.9852, 24.20, 25.20, 4.1413, 
189329705, 189.33, 48.74, 4.0028, 24.28, 25.20, 4.1429, 
189371704, 189.37, 48.72, 4.0043, 24.28, 25.30, 4.1492, 
189413703, 189.41, 48.72, 4.0059, 24.51, 25.20, 4.1508, 
189455699, 189.46, 48.77, 4.0091, 24.20, 25.20, 4.1397, 
189497705, 189.50, 48.69, 3.9996, 24.28, 25.20, 4.1429, 
189539704, 189.54, 48.69, 4.0075, 24.12, 25.20, 4.1492, 
189581693, 189.58, 48.72, 4.0012, 24.28, 25.20, 4.1461, 
189623703, 189.62, 48.74, 4.0043, 24.28, 25.30, 4.1461, 
189671701, 189.67, 48.64, 3.9805, 24.20, 25.30, 4.1413, 
189713693, 189.71, 48.79, 4.0043, 24.28, 25.20, 4.1445, 
189755693, 189.76, 48.72, 4.0059, 24.51, 25.20, 4.1492, 
189797702, 189.80, 48.72, 4.0059, 24.36, 25.20, 4.1476, 
189839697, 189.84, 48.77, 3.9964, 24.20, 25.20, 4.1476, 
189881690, 189.88, 48.74, 4.0043, 24.04, 25.20, 4.1461, 
189923701, 189.92, 48.72, 3.9980, 24.28, 25.20, 4.1492, 
189965703, 189.97, 48.69, 4.0059, 23.96, 25.20, 4.1476, 
190007701, 190.01, 48.74, 4.0012, 24.43, 25.20, 4.1413, 
190055693, 190.06, 48.79, 3.9821, 24.12, 25.20, 4.1429, 
190097700, 190.10, 48.77, 4.0091, 24.43, 25.20, 4.1461, 
190139700, 190.14, 48.77, 4.0091, 23.96, 25.30, 4.1476, 
190181701, 190.18, 48.67, 4.0028, 24.36, 25.30, 4.1461, 
190223701, 190.22, 48.72, 4.0091, 24.12, 25.20, 4.1476, 
190280703, 190.28, 48.72, 3.9836, 23.72, 25.20, 4.1492, 
190326701, 190.33, 48.69, 3.9821, 24.36, 25.30, 4.1461, 
190368702, 190.37, 48.74, 3.9821, 24.36, 25.20, 4.1445, 
190410703, 190.42, 48.77, 3.9789, 24.28, 25.20, 4.1445, 
190458703, 190.46, 48.74, 3.9836, 23.88, 25.20, 4.1492, 
190500702, 190.50, 48.77, 4.0059, 24.12, 25.20, 4.1476, 
190542702, 190.54, 48.64, 4.0043, 24.28, 25.20, 4.1445, 
190584703, 190.58, 48.74, 4.0059, 24.36, 25.20, 4.1445, 
190626693, 190.63, 48.72, 4.0059, 24.36, 25.20, 4.1476, 
190668700, 190.67, 48.67, 4.0059, 24.04, 25.20, 4.1445, 
190710704, 190.71, 48.67, 4.0059, 23.96, 25.20, 4.1492, 
190752703, 190.75, 48.67, 4.0075, 24.36, 25.20, 4.1445, 
190801703, 190.80, 48.69, 3.9773, 23.72, 25.20, 4.1492, 
190843702, 190.84, 48.60, 4.0043, 24.12, 25.20, 4.1476, 
190885700, 190.89, 48.69, 4.0043, 24.20, 25.20, 4.1461, 
190927699, 190.93, 48.64, 3.9964, 24.20, 25.20, 4.1476, 
190969701, 190.97, 48.62, 4.0012, 24.20, 25.20, 4.1429, 
191011703, 191.01, 48.60, 4.0012, 24.12, 25.20, 4.1476, 
191053703, 191.05, 48.62, 4.0107, 23.96, 25.20, 4.1445, 
191095701, 191.10, 48.57, 4.0091, 24.51, 25.20, 4.1429, 
191137697, 191.14, 48.60, 4.0028, 24.20, 25.20, 4.1429, 
191184699, 191.18, 48.64, 3.9821, 24.20, 25.20, 4.1476, 
191226700, 191.23, 48.62, 4.0091, 24.43, 25.20, 4.1445, 
191268701, 191.27, 48.72, 4.0043, 24.36, 25.20, 4.1492, 
191310700, 191.31, 48.55, 4.0075, 24.20, 25.20, 4.1429, 
191352702, 191.35, 48.69, 4.0059, 24.43, 25.20, 4.1429, 
191394702, 191.39, 48.67, 4.0012, 24.36, 25.20, 4.1508, 
191436701, 191.44, 48.64, 4.0075, 24.36, 25.20, 4.1445, 
191478702, 191.48, 48.72, 4.0075, 24.36, 25.20, 4.1413, 
191520698, 191.52, 48.72, 4.0028, 24.20, 25.20, 4.1461, 
191568697, 191.57, 48.72, 3.9852, 24.20, 25.20, 4.1413, 
191610701, 191.61, 48.64, 4.0043, 24.28, 25.20, 4.1461, 
191652699, 191.65, 48.64, 4.0043, 24.20, 25.20, 4.1445, 
191694700, 191.69, 48.74, 4.0012, 24.36, 25.20, 4.1429, 
191736702, 191.74, 48.67, 4.0059, 24.43, 25.30, 4.1476, 
191778703, 191.78, 48.69, 4.0075, 24.28, 25.20, 4.1445, 
191820698, 191.82, 48.74, 3.9980, 24.20, 25.20, 4.1461, 
191862703, 191.86, 48.77, 4.0012, 24.36, 25.20, 4.1445, 
191904704, 191.90, 48.77, 4.0059, 24.28, 25.20, 4.1476, 
191952703, 191.95, 48.74, 3.9821, 24.36, 25.20, 4.1476, 
191994702, 191.99, 48.84, 4.0059, 24.28, 25.20, 4.1461, 
192036699, 192.04, 48.67, 4.0091, 24.20, 25.20, 4.1492, 
192078703, 192.08, 48.72, 4.0075, 24.12, 25.20, 4.1492, 
192120699, 192.12, 48.72, 4.0091, 24.20, 25.20, 4.1476, 
192162703, 192.16, 48.64, 4.0059, 24.12, 25.20, 4.1429, 
192204703, 192.20, 48.67, 4.0043, 24.36, 25.20, 4.1445, 
192246702, 192.25, 48.69, 4.0059, 24.28, 25.20, 4.1492, 
192288700, 192.29, 48.64, 3.9964, 24.28, 25.20, 4.1445, 
192336698, 192.34, 48.72, 3.9821, 24.20, 25.20, 4.1476, 
192378702, 192.38, 48.77, 4.0043, 24.36, 25.20, 4.1492, 
192420703, 192.42, 48.67, 4.0012, 24.28, 25.20, 4.1476, 
192462699, 192.46, 48.74, 4.0059, 24.20, 25.20, 4.1476, 
192504699, 192.50, 48.79, 4.0059, 24.20, 25.20, 4.1476, 
192546699, 192.55, 48.74, 4.0028, 24.20, 25.20, 4.1508, 
192588703, 192.59, 48.72, 4.0091, 24.43, 25.20, 4.1492, 
192630703, 192.63, 48.72, 4.0059, 24.36, 25.20, 4.1492, 
192672700, 192.69, 48.72, 4.0059, 24.04, 25.20, 4.1461, 
192730702, 192.73, 48.69, 3.9789, 24.51, 25.20, 4.1492, 
192772703, 192.77, 48.69, 4.0012, 24.36, 25.20, 4.1461, 
192814699, 192.81, 48.74, 4.0059, 24.20, 25.20, 4.1461, 
192856699, 192.86, 48.69, 4.0012, 24.20, 25.20, 4.1429, 
192898703, 192.90, 48.69, 4.0028, 24.12, 25.20, 4.1445, 
192940700, 192.94, 48.69, 3.9980, 24.20, 25.20, 4.1461, 
192982701, 192.98, 48.72, 4.0075, 24.36, 25.20, 4.1476, 
193024699, 193.02, 48.64, 4.0075, 24.20, 25.20, 4.1476, 
193072703, 193.07, 48.72, 3.9821, 23.96, 25.20, 4.1476, 
193114701, 193.11, 48.72, 3.9996, 24.51, 25.20, 4.1429, 
193156704, 193.16, 48.67, 4.0107, 24.36, 25.20, 4.1492, 
193198704, 193.20, 48.67, 4.0075, 24.28, 25.20, 4.1445, 
193240693, 193.24, 48.67, 4.0028, 24.28, 25.20, 4.1492, 
193282700, 193.28, 48.69, 4.0028, 24.20, 25.20, 4.1429, 
193324704, 193.32, 48.72, 4.0059, 24.28, 25.20, 4.1476, 
193366693, 193.37, 48.69, 4.0028, 24.43, 25.20, 4.1508, 
193408689, 193.41, 48.69, 4.0075, 24.20, 25.20, 4.1492, 
193456693, 193.46, 48.72, 3.9821, 24.12, 25.20, 4.1461, 
193498700, 193.50, 48.62, 4.0091, 24.28, 25.20, 4.1445, 
193540700, 193.54, 48.62, 3.9996, 24.20, 25.20, 4.1445, 
193582702, 193.58, 48.72, 4.0028, 24.28, 25.20, 4.1445, 
193624705, 193.62, 48.67, 4.0043, 24.12, 25.20, 4.1476, 
193666693, 193.67, 48.69, 3.9980, 24.36, 25.20, 4.1524, 
193708701, 193.71, 48.72, 3.9916, 24.12, 25.20, 4.1492, 
193750704, 193.75, 48.72, 4.0028, 24.28, 25.20, 4.1492, 
193792703, 193.79, 48.74, 3.9964, 24.12, 25.20, 4.1461, 
193840702, 193.84, 48.67, 3.9789, 24.28, 25.20, 4.1429, 
193882690, 193.88, 48.64, 4.0075, 24.20, 25.20, 4.1476, 
193924703, 193.92, 48.69, 4.0043, 23.88, 25.20, 4.1445, 
193966704, 193.97, 48.64, 4.0043, 24.28, 25.20, 4.1476, 
194008702, 194.01, 48.64, 4.0043, 24.36, 25.20, 4.1445, 
194050697, 194.05, 48.62, 4.0012, 24.20, 25.20, 4.1429, 
194092702, 194.09, 48.57, 4.0075, 24.36, 25.20, 4.1492, 
194134704, 194.13, 48.69, 3.9996, 24.12, 25.20, 4.1476, 
194176703, 194.18, 48.67, 4.0028, 24.12, 25.20, 4.1397, 
194224700, 194.22, 48.69, 3.9884, 24.20, 25.20, 4.1476, 
194284701, 194.29, 48.67, 3.9821, 23.96, 25.20, 4.1445, 
194330704, 194.33, 48.60, 3.9789, 24.12, 25.20, 4.1476, 
194372702, 194.37, 48.74, 3.9836, 24.28, 25.20, 4.1492, 
194414699, 194.41, 48.67, 3.9789, 24.20, 25.20, 4.1397, 
194456699, 194.46, 48.74, 3.9805, 24.20, 25.20, 4.1461, 
194498702, 194.50, 48.69, 3.9805, 24.36, 25.20, 4.1445, 
194540702, 194.54, 48.74, 3.9805, 24.36, 25.20, 4.1429, 
194582697, 194.58, 48.77, 3.9836, 24.20, 25.20, 4.1461, 
194630703, 194.63, 48.69, 3.9789, 24.36, 25.20, 4.1429, 
194672702, 194.67, 48.72, 4.0028, 24.36, 25.20, 4.1461, 
194714702, 194.71, 48.64, 4.0028, 24.51, 25.20, 4.1429, 
194756700, 194.76, 48.74, 4.0059, 24.28, 25.20, 4.1524, 
194798699, 194.80, 48.74, 4.0059, 24.04, 25.20, 4.1429, 
194840700, 194.84, 48.82, 4.0043, 24.36, 25.20, 4.1476, 
194882702, 194.88, 48.77, 4.0075, 24.28, 25.20, 4.1492, 
194924700, 194.92, 48.79, 4.0075, 24.28, 25.20, 4.1476, 
194966693, 194.97, 48.79, 4.0043, 24.36, 25.20, 4.1381, 
195015703, 195.02, 48.79, 3.9789, 24.43, 25.20, 4.1476, 
195057699, 195.06, 48.84, 4.0075, 24.20, 25.20, 4.1429, 
195099700, 195.10, 48.82, 4.0075, 24.20, 25.20, 4.1461, 
195141704, 195.14, 48.79, 4.0091, 24.12, 25.20, 4.1508, 
195183702, 195.18, 48.82, 4.0075, 24.36, 25.20, 4.1476, 
195225693, 195.23, 48.79, 4.0059, 24.12, 25.20, 4.1461, 
195267702, 195.27, 48.79, 4.0107, 24.28, 25.20, 4.1461, 
195309702, 195.31, 48.86, 4.0075, 24.28, 25.20, 4.1445, 
195357701, 195.36, 48.84, 3.9805, 23.88, 25.20, 4.1476, 
195399703, 195.40, 48.89, 4.0059, 24.12, 25.20, 4.1445, 
195441700, 195.44, 48.84, 3.9996, 24.20, 25.20, 4.1445, 
195483703, 195.48, 48.91, 4.0107, 24.36, 25.20, 4.1476, 
195525702, 195.53, 48.84, 4.0075, 24.28, 25.20, 4.1429, 
195567693, 195.57, 48.89, 4.0028, 24.28, 25.20, 4.1524, 
195609701, 195.61, 48.94, 4.0043, 24.36, 25.20, 4.1476, 
195651705, 195.65, 48.94, 4.0107, 24.43, 25.20, 4.1492, 
195693693, 195.69, 48.89, 3.9980, 24.51, 25.20, 4.1429, 
195741699, 195.74, 48.86, 3.9852, 24.04, 25.20, 4.1461, 
195783702, 195.78, 48.91, 4.0075, 24.12, 25.20, 4.1476, 
195825699, 195.83, 48.91, 3.9980, 24.20, 25.20, 4.1461, 
195867703, 195.87, 48.82, 4.0043, 24.51, 25.20, 4.1476, 
195909703, 195.91, 48.86, 4.0043, 24.28, 25.20, 4.1461, 
195951701, 195.95, 48.86, 4.0028, 24.28, 25.20, 4.1492, 
195993703, 195.99, 48.84, 4.0059, 24.12, 25.20, 4.1445, 
196035700, 196.04, 48.86, 4.0059, 24.43, 25.20, 4.1508, 
196077704, 196.08, 48.84, 4.0075, 24.28, 25.20, 4.1445, 
196125702, 196.13, 48.82, 3.9789, 24.36, 25.20, 4.1445, 
196167701, 196.17, 48.84, 4.0075, 24.12, 25.20, 4.1429, 
196209700, 196.21, 48.89, 3.9996, 24.20, 25.20, 4.1429, 
196251702, 196.25, 48.86, 3.9996, 24.43, 25.20, 4.1461, 
196293702, 196.29, 48.86, 4.0043, 24.28, 25.20, 4.1492, 
196335703, 196.34, 48.82, 4.0075, 24.12, 25.20, 4.1492, 
196377693, 196.38, 48.86, 4.0107, 24.51, 25.20, 4.1461, 
196419703, 196.42, 48.86, 3.9964, 24.36, 25.20, 4.1492, 
196461703, 196.46, 48.84, 4.0075, 24.43, 25.20, 4.1381, 
196556700, 196.56, 48.84, 3.9821, 24.20, 25.20, 4.1445, 
196598703, 196.60, 48.89, 4.0043, 24.12, 25.20, 4.1508, 
196640702, 196.64, 48.86, 4.0091, 23.96, 25.20, 4.1476, 
196682700, 196.68, 48.82, 4.0043, 24.36, 25.20, 4.1461, 
196724703, 196.72, 48.84, 3.9996, 24.28, 25.20, 4.1476, 
196766701, 196.77, 48.86, 4.0028, 24.36, 25.20, 4.1445, 
196808699, 196.81, 48.82, 3.9980, 24.20, 25.20, 4.1461, 
196850702, 196.85, 48.84, 3.9980, 24.28, 25.20, 4.1445, 
196892703, 196.90, 48.89, 4.0059, 24.12, 25.20, 4.1476, 
196939702, 196.94, 48.89, 3.9868, 23.96, 25.20, 4.1397, 
196981705, 196.98, 48.89, 4.0059, 24.28, 25.20, 4.1476, 
197023699, 197.02, 48.82, 4.0075, 24.20, 25.20, 4.1461, 
197065702, 197.07, 48.86, 4.0059, 24.36, 25.20, 4.1445, 
197107704, 197.11, 48.84, 4.0059, 24.12, 25.20, 4.1445, 
197149701, 197.15, 48.82, 4.0059, 24.36, 25.20, 4.1492, 
197191693, 197.19, 48.84, 4.0059, 24.43, 25.20, 4.1461, 
197233699, 197.23, 48.94, 4.0075, 24.20, 25.20, 4.1476, 
197275701, 197.28, 48.86, 3.9996, 24.43, 25.20, 4.1476, 
197322701, 197.32, 48.89, 3.9852, 24.20, 25.20, 4.1461, 
197364701, 197.36, 48.86, 4.0107, 24.12, 25.20, 4.1461, 
197406689, 197.41, 48.82, 4.0107, 24.20, 25.20, 4.1445, 
197448705, 197.45, 48.89, 4.0043, 24.12, 25.20, 4.1476, 
197490693, 197.49, 48.89, 4.0043, 24.36, 25.20, 4.1445, 
197532703, 197.53, 48.84, 4.0075, 24.51, 25.20, 4.1413, 
197574697, 197.57, 48.82, 4.0091, 24.20, 25.20, 4.1476, 
197616701, 197.62, 48.86, 4.0059, 24.28, 25.20, 4.1413, 
197664705, 197.66, 48.91, 3.9821, 23.88, 25.20, 4.1461, 
197706703, 197.71, 48.96, 4.0091, 24.36, 25.20, 4.1508, 
197748704, 197.75, 48.84, 4.0028, 24.28, 25.20, 4.1492, 
197790703, 197.79, 48.82, 4.0107, 24.43, 25.20, 4.1445, 
197832702, 197.83, 48.84, 4.0075, 24.28, 25.20, 4.1461, 
197874702, 197.87, 48.72, 3.9980, 24.43, 25.20, 4.1492, 
197916699, 197.92, 48.67, 4.0091, 24.04, 25.20, 4.1508, 
197958704, 197.96, 48.77, 3.9996, 24.12, 25.20, 4.1445, 
198000704, 198.00, 48.74, 4.0028, 24.28, 25.20, 4.1461, 
198048703, 198.05, 48.77, 3.9789, 24.36, 25.20, 4.1445, 
198090699, 198.09, 48.72, 4.0123, 24.20, 25.20, 4.1508, 
198132699, 198.13, 48.69, 4.0075, 24.20, 25.20, 4.1476, 
198174704, 198.17, 48.72, 4.0075, 24.12, 25.20, 4.1476, 
198216700, 198.22, 48.79, 4.0059, 24.20, 25.20, 4.1429, 
198258698, 198.26, 48.74, 4.0059, 24.04, 25.20, 4.1524, 
198318701, 198.32, 48.74, 3.9789, 23.64, 25.20, 4.1429, 
198364702, 198.36, 48.74, 3.9868, 24.36, 25.20, 4.1413, 
198406703, 198.41, 48.79, 3.9836, 24.28, 25.20, 4.1445, 
198454702, 198.45, 48.77, 3.9836, 24.28, 25.20, 4.1492, 
198496699, 198.50, 48.82, 4.0059, 24.20, 25.20, 4.1445, 
198538699, 198.54, 48.79, 4.0059, 24.20, 25.20, 4.1445, 
198580700, 198.58, 48.74, 4.0043, 24.28, 25.20, 4.1429, 
198622704, 198.62, 48.79, 4.0059, 24.43, 25.20, 4.1476, 
198664699, 198.66, 48.79, 4.0059, 24.20, 25.20, 4.1540, 
198706693, 198.71, 48.77, 4.0028, 24.12, 25.20, 4.1476, 
198748698, 198.75, 48.84, 4.0059, 24.20, 25.20, 4.1524, 
198790704, 198.79, 48.89, 3.9980, 24.36, 25.20, 4.1476, 
198839701, 198.84, 48.94, 3.9789, 24.12, 25.20, 4.1476, 
198881704, 198.88, 48.84, 3.9996, 24.28, 25.20, 4.1445, 
198923703, 198.92, 48.89, 4.0075, 24.28, 25.20, 4.1461, 
198965693, 198.97, 48.86, 4.0012, 24.36, 25.20, 4.1476, 
199007703, 199.01, 48.89, 4.0075, 24.36, 25.20, 4.1492, 
199049701, 199.05, 48.94, 4.0075, 23.96, 25.20, 4.1445, 
199091701, 199.09, 48.89, 4.0059, 24.59, 25.20, 4.1508, 
199133699, 199.13, 48.82, 4.0043, 24.20, 25.20, 4.1445, 
199175699, 199.18, 48.82, 4.0043, 24.20, 25.20, 4.1445, 
199223699, 199.22, 48.84, 3.9836, 24.04, 25.20, 4.1461, 
199265700, 199.27, 48.79, 4.0043, 24.20, 25.20, 4.1445, 
199307702, 199.31, 48.86, 4.0028, 24.36, 25.20, 4.1476, 
199349703, 199.35, 48.84, 4.0091, 24.36, 25.20, 4.1492, 
199391698, 199.39, 48.79, 4.0075, 24.04, 25.20, 4.1492, 
199433704, 199.43, 48.89, 4.0091, 24.59, 25.20, 4.1461, 
199475700, 199.48, 48.82, 4.0028, 24.28, 25.20, 4.1476, 
199517699, 199.52, 48.84, 4.0043, 24.20, 25.20, 4.1492, 
199565697, 199.57, 48.89, 3.9773, 24.04, 25.20, 4.1461, 
199607699, 199.61, 48.91, 4.0043, 24.20, 25.20, 4.1413, 
199649701, 199.65, 48.89, 4.0028, 24.51, 25.20, 4.1508, 
199691702, 199.69, 48.82, 4.0075, 24.43, 25.20, 4.1445, 
199733703, 199.73, 48.89, 3.9996, 24.36, 25.20, 4.1429, 
199775699, 199.78, 48.91, 3.9980, 24.20, 25.20, 4.1476, 
199817702, 199.82, 48.96, 3.9996, 24.28, 25.20, 4.1445, 
199859703, 199.86, 48.89, 4.0059, 24.28, 25.20, 4.1413, 
199901700, 199.90, 48.91, 4.0012, 24.36, 25.20, 4.1445, 
199949704, 199.95, 48.91, 3.9805, 24.12, 25.20, 4.1445, 
199991702, 199.99, 48.94, 3.9980, 24.28, 25.20, 4.1445, 
200033703, 200.03, 48.91, 4.0028, 24.28, 25.20, 4.1413, 
